"Authors","Author full names","Author(s) ID","Title","Year","DOI","Link","Affiliations","Authors with affiliations","ISSN","ISBN","CODEN","Open Access"
"Shynkarenko V.; Demidovich I.","Shynkarenko, Viktor (26635896100); Demidovich, Inna (57224201949)","26635896100; 57224201949","Natural Language Texts Authorship Establishing Based on the Sentences Structure","2022","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134749528&partnerID=40&md5=ed1bf72d988403d503dcfd5de3403aad","Ukrainian State University of Science and Technologies, 2, аcademician Lazaryan str., Dnipro, 49010, Ukraine","Shynkarenko V., Ukrainian State University of Science and Technologies, 2, аcademician Lazaryan str., Dnipro, 49010, Ukraine; Demidovich I., Ukrainian State University of Science and Technologies, 2, аcademician Lazaryan str., Dnipro, 49010, Ukraine","16130073","","",""
"Vakulenko M.O.","Vakulenko, Maksym O. (57191078619)","57191078619","Semantic comparison of texts by the metric approach","2023","10.1093/llc/fqac059","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161694059&doi=10.1093%2fllc%2ffqac059&partnerID=40&md5=f6e1f9be501f66cf9416180ae4763ef0","Institute of Problems of Artificial Intelligence, Prospekt Akademika Ghlushkova, Kyjiv, Kiev, Ukraine; State Scientific and Technical Library of Ukraine, Kyjiv, Kiev, Ukraine; Institute of Problems of Artificlal Intelligence, Prospekt Akademika Ghlushkova, 40 Kyjiv, Kiev, 03680, Ukraine","Vakulenko M.O., Institute of Problems of Artificial Intelligence, Prospekt Akademika Ghlushkova, Kyjiv, Kiev, Ukraine, State Scientific and Technical Library of Ukraine, Kyjiv, Kiev, Ukraine, Institute of Problems of Artificlal Intelligence, Prospekt Akademika Ghlushkova, 40 Kyjiv, Kiev, 03680, Ukraine","20557671","","",""
"Khairova N.; Mamyrbayev O.; Rizun N.; Razno M.; Galiya Y.","Khairova, Nina (37461441200); Mamyrbayev, Orken (55967630400); Rizun, Nina (55320503900); Razno, Mariia (57907547200); Galiya, Ybytayeva (57221333455)","37461441200; 55967630400; 55320503900; 57907547200; 57221333455","A Parallel Corpus-Based Approach to the Crime Event Extraction for Low-Resource Languages","2023","10.1109/ACCESS.2023.3281680","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161064304&doi=10.1109%2fACCESS.2023.3281680&partnerID=40&md5=55a232b7f1b1be4d460d064ad46b2a0c","National Technical University, Kharkiv Polytechnic Institute, Department of Intelligent Computer Systems, Kharkiv, 61002, Ukraine; Umeå University, Department of Computer Science, Umeå, 901 87, Sweden; Institute of Information and Computational Technologies, Almaty, 050010, Kazakhstan; Gdańsk University of Technology, Department of Informatics in Management, Gdańsk, 80-233, Poland; Friedrich Schiller University Jena, Institut für Slawistik und Kaukasusstudien, Jena, 07743, Germany; Satbayev University, Information Processing and Storage, Department of Cybersecurity, Almaty, 050013, Kazakhstan","Khairova N., National Technical University, Kharkiv Polytechnic Institute, Department of Intelligent Computer Systems, Kharkiv, 61002, Ukraine, Umeå University, Department of Computer Science, Umeå, 901 87, Sweden; Mamyrbayev O., Institute of Information and Computational Technologies, Almaty, 050010, Kazakhstan; Rizun N., Gdańsk University of Technology, Department of Informatics in Management, Gdańsk, 80-233, Poland; Razno M., Friedrich Schiller University Jena, Institut für Slawistik und Kaukasusstudien, Jena, 07743, Germany; Galiya Y., Satbayev University, Information Processing and Storage, Department of Cybersecurity, Almaty, 050013, Kazakhstan","21693536","","","All Open Access; Gold Open Access; Green Open Access"
"Hrytsiv N.; Bekhta I.; Buta B.; Tkachivska M.; Byalyk V.","Hrytsiv, Nataliia (57221864019); Bekhta, Ivan (57219746667); Buta, Bohdana (57816720300); Tkachivska, Mariya (57815928700); Byalyk, Vasyl (18133765600)","57221864019; 57219746667; 57816720300; 57815928700; 18133765600","Digitally Lexicographized Neologisms of Douglas Coupland’s Novel “Generation X”: Software for Bilingual Electronic Dictionary","2022","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134742739&partnerID=40&md5=4b6ece3ee5d5256f947afec17f2d6c8a","Lviv Polytechnic National University, Stepana Bandery Street, 12, Lviv, 79000, Ukraine; Ivan Franko National University of Lviv, Universytetska Street, 1, Lviv, 79000, Ukraine; Vasyl Stefanyk Precarpathian National University, Shevchenko Street, 57, Ivano-Frankivsk, 76018, Ukraine; Yuriy Fedkovych Chernivtsi National University, Kotsiubynskyi Street, 2, Chernivtsi, 58012, Ukraine","Hrytsiv N., Lviv Polytechnic National University, Stepana Bandery Street, 12, Lviv, 79000, Ukraine; Bekhta I., Lviv Polytechnic National University, Stepana Bandery Street, 12, Lviv, 79000, Ukraine, Ivan Franko National University of Lviv, Universytetska Street, 1, Lviv, 79000, Ukraine; Buta B., Lviv Polytechnic National University, Stepana Bandery Street, 12, Lviv, 79000, Ukraine; Tkachivska M., Vasyl Stefanyk Precarpathian National University, Shevchenko Street, 57, Ivano-Frankivsk, 76018, Ukraine; Byalyk V., Yuriy Fedkovych Chernivtsi National University, Kotsiubynskyi Street, 2, Chernivtsi, 58012, Ukraine","16130073","","",""
"Dave T.; Athaluri S.A.; Singh S.","Dave, Tirth (58243598100); Athaluri, Sai Anirudh (58238210400); Singh, Satyam (58284256600)","58243598100; 58238210400; 58284256600","ChatGPT in medicine: an overview of its applications, advantages, limitations, future prospects, and ethical considerations","2023","10.3389/frai.2023.1169595","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159929831&doi=10.3389%2ffrai.2023.1169595&partnerID=40&md5=eba03afa56e5f070623fe4f8ef51c4a8","Internal Medicine, Bukovinian State Medical University, Chernivtsi, Ukraine; Rangaraya Medical College, Andhra Pradesh, Kakinada, India; GSVM Medical College, Uttar Pradesh, Kanpur, India","Dave T., Internal Medicine, Bukovinian State Medical University, Chernivtsi, Ukraine; Athaluri S.A., Rangaraya Medical College, Andhra Pradesh, Kakinada, India; Singh S., GSVM Medical College, Uttar Pradesh, Kanpur, India","26248212","","","All Open Access; Gold Open Access; Green Open Access"
"Trokhymovych M.; Saez-Trumper D.","Trokhymovych, Mykola (57271564000); Saez-Trumper, Diego (45861286300)","57271564000; 45861286300","WikiCheck: An End-to-end Open Source Automatic Fact-Checking API based on Wikipedia","2021","10.1145/3459637.3481961","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119186226&doi=10.1145%2f3459637.3481961&partnerID=40&md5=2a694144967768e16753c781939c94d7","Ukrainian Catholic University, Kyiv, Ukraine; Wikimedia Foundation, Barcelona, Spain","Trokhymovych M., Ukrainian Catholic University, Kyiv, Ukraine; Saez-Trumper D., Wikimedia Foundation, Barcelona, Spain","","978-145038446-9","",""
"Kienberger M.; García-Holgado A.; Schramm K.; Raveling A.; Meurers D.; Labinska B.; Koropatnitska T.; Therón R.","Kienberger, Martina (57736123300); García-Holgado, Alicia (55754418500); Schramm, Karen (35574840900); Raveling, Anne (58237818800); Meurers, Detmar (23091435000); Labinska, Bohdana (57190445317); Koropatnitska, Tetiana (58238058200); Therón, Roberto (6602575901)","57736123300; 55754418500; 35574840900; 58237818800; 23091435000; 57190445317; 58238058200; 6602575901","Enhancing Adaptive Teaching of Reading Skills Using Digital Technologies: The LATILL Project","2023","10.1007/978-981-99-0942-1_115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158149118&doi=10.1007%2f978-981-99-0942-1_115&partnerID=40&md5=e821a8c3162b1da188f9ead3fcc67608","University of Granada, Granada, Spain; GRIAL Research Group, Universidad de Salamanca, Salamanca, Spain; University of Vienna, Vienna, Austria; University of Tübingen, Tübingen, Germany; Yuriy Fedkovych Chernivtsi National University, Chernivtsi, Ukraine","Kienberger M., University of Granada, Granada, Spain; García-Holgado A., GRIAL Research Group, Universidad de Salamanca, Salamanca, Spain; Schramm K., University of Vienna, Vienna, Austria; Raveling A., University of Vienna, Vienna, Austria; Meurers D., University of Tübingen, Tübingen, Germany; Labinska B., Yuriy Fedkovych Chernivtsi National University, Chernivtsi, Ukraine; Koropatnitska T., Yuriy Fedkovych Chernivtsi National University, Chernivtsi, Ukraine; Therón R., GRIAL Research Group, Universidad de Salamanca, Salamanca, Spain","21964963","","",""
"Andriichuk O.; Kadenko S.; Tsyhanok O.; Besklinska O.; Trubitsyna O.","Andriichuk, Oleh (54881853400); Kadenko, Serhii (23995340900); Tsyhanok, Olha (57219854556); Besklinska, Olena (58733787300); Trubitsyna, Olena (58734521200)","54881853400; 23995340900; 57219854556; 58733787300; 58734521200","Usage Artificial Intelligence Toolkit for Improving Translations to English","2023","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178257302&partnerID=40&md5=2bc7145ba72e0720657f95e360f1f463","Institute for Information Recording, The National Academy of Sciences of Ukraine, 2, Shpak str., Kyiv, 03113, Ukraine; Taras Shevchenko National University of Kyiv, 64/13, Volodymyrs’ka str., Kyiv, 01601, Ukraine; National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute"", 37, Prospect Beresteiskyi (former Peremohy), Kyiv, 03056, Ukraine; State University of Trade and Economics, 19, Kyoto str., Kyiv, 02156, Ukraine; Kyiv National Linguistic University, 73, Velyka Vasylkivska str., Kyiv, 03680, Ukraine","Andriichuk O., Institute for Information Recording, The National Academy of Sciences of Ukraine, 2, Shpak str., Kyiv, 03113, Ukraine, Taras Shevchenko National University of Kyiv, 64/13, Volodymyrs’ka str., Kyiv, 01601, Ukraine, National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute"", 37, Prospect Beresteiskyi (former Peremohy), Kyiv, 03056, Ukraine; Kadenko S., Institute for Information Recording, The National Academy of Sciences of Ukraine, 2, Shpak str., Kyiv, 03113, Ukraine; Tsyhanok O., State University of Trade and Economics, 19, Kyoto str., Kyiv, 02156, Ukraine; Besklinska O., Kyiv National Linguistic University, 73, Velyka Vasylkivska str., Kyiv, 03680, Ukraine; Trubitsyna O., Kyiv National Linguistic University, 73, Velyka Vasylkivska str., Kyiv, 03680, Ukraine","16130073","","",""
"Erdem E.; Kuyu M.; Yagcioglu S.; Frank A.; Parcalabescu L.; Babii A.; Turuta O.; Erdem A.; Calixto I.; Plank B.; Lloret E.; Apostol E.-S.; Truicǎ C.-O.; Šandrih B.; Martinčić-Ipšić S.; Berend G.; Gatt A.; Korvel G.","Erdem, Erkut (13410837300); Kuyu, Menekse (57203168181); Yagcioglu, Semih (56568143700); Frank, Anette (56254159500); Parcalabescu, Letitia (57204023040); Babii, Andrii (57189391408); Turuta, Oleksii (57189377891); Erdem, Aykut (13410510300); Calixto, Iacer (55754926900); Plank, Barbara (36634645400); Lloret, Elena (25929448300); Apostol, Elena-Simona (55365937600); Truicǎ, Ciprian-Octavian (56331462000); Šandrih, Branislava (57205399785); Martinčić-Ipšić, Sanda (24067435700); Berend, Gábor (36447287900); Gatt, Albert (22937542800); Korvel, Gražina (56719707600)","13410837300; 57203168181; 56568143700; 56254159500; 57204023040; 57189391408; 57189377891; 13410510300; 55754926900; 36634645400; 25929448300; 55365937600; 56331462000; 57205399785; 24067435700; 36447287900; 22937542800; 56719707600","Neural Natural Language Generation: A Survey on Multilinguality, Multimodality, Controllability and Learning","2022","10.1613/jair.1.12918","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129570397&doi=10.1613%2fjair.1.12918&partnerID=40&md5=9517ce0cf6752570fc12efac7510533d","Hacettepe University, Ankara, Turkey; Heidelberg University, Heidelberg, Germany; Kharkiv National University of Radio Electronics, Ukraine; Koç University, Istanbul, Turkey; New York University, United States; University of Amsterdam, Netherlands; LMU Munich, Germany; IT University of Copenhagen, Copenhagen, Denmark; University of Alicante, Alicante, Spain; University Politehnica of Bucharest, Bucharest, Romania; University of Belgrade, Belgrade, Serbia; University of Rijeka, Rijeka, Croatia; University of Szeged, Szeged, Hungary; Utrecht University, Netherlands; University of Malta, Malta; Vilnius University, Vilnius, Lithuania","Erdem E., Hacettepe University, Ankara, Turkey; Kuyu M., Hacettepe University, Ankara, Turkey; Yagcioglu S., Hacettepe University, Ankara, Turkey; Frank A., Heidelberg University, Heidelberg, Germany; Parcalabescu L., Heidelberg University, Heidelberg, Germany; Babii A., Kharkiv National University of Radio Electronics, Ukraine; Turuta O., Kharkiv National University of Radio Electronics, Ukraine; Erdem A., Koç University, Istanbul, Turkey; Calixto I., New York University, United States, University of Amsterdam, Netherlands; Plank B., LMU Munich, Germany, IT University of Copenhagen, Copenhagen, Denmark; Lloret E., University of Alicante, Alicante, Spain; Apostol E.-S., University Politehnica of Bucharest, Bucharest, Romania; Truicǎ C.-O., University Politehnica of Bucharest, Bucharest, Romania; Šandrih B., University of Belgrade, Belgrade, Serbia; Martinčić-Ipšić S., University of Rijeka, Rijeka, Croatia; Berend G., University of Szeged, Szeged, Hungary; Gatt A., Utrecht University, Netherlands, University of Malta, Malta; Korvel G., Vilnius University, Vilnius, Lithuania","10769757","","JAIRF","All Open Access; Bronze Open Access; Green Open Access"
"Romanovskyi O.; Iosifov I.; Iosifova O.; Sokolov V.; Skladannyi P.; Sukaylo I.","Romanovskyi, Oleh (57226553128); Iosifov, Ievgen (57218347049); Iosifova, Olena (57218346809); Sokolov, Volodymyr (57208521755); Skladannyi, Pavlo (57204922790); Sukaylo, Igor (57226549274)","57226553128; 57218347049; 57218346809; 57208521755; 57204922790; 57226549274","Prototyping Methodology of End-to-End Speech Analytics Software","2022","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146116195&partnerID=40&md5=38d5fa61d8bbcc68f759827060b72408","Ender Turing OÜ, ½ Padriku str., Tallinn, 11912, Estonia; Borys Grinchenko Kyiv University, 18/2 Bulvarno-Kudriavska str., Kyiv, 04053, Ukraine","Romanovskyi O., Ender Turing OÜ, ½ Padriku str., Tallinn, 11912, Estonia; Iosifov I., Ender Turing OÜ, ½ Padriku str., Tallinn, 11912, Estonia, Borys Grinchenko Kyiv University, 18/2 Bulvarno-Kudriavska str., Kyiv, 04053, Ukraine; Iosifova O., Ender Turing OÜ, ½ Padriku str., Tallinn, 11912, Estonia; Sokolov V., Borys Grinchenko Kyiv University, 18/2 Bulvarno-Kudriavska str., Kyiv, 04053, Ukraine; Skladannyi P., Borys Grinchenko Kyiv University, 18/2 Bulvarno-Kudriavska str., Kyiv, 04053, Ukraine; Sukaylo I., Borys Grinchenko Kyiv University, 18/2 Bulvarno-Kudriavska str., Kyiv, 04053, Ukraine","16130073","","",""
"Prokipchuk O.; Vysotska V.; Pukach P.; Lytvyn V.; Uhryn D.; Ushenko Y.; Hu Z.","Prokipchuk, Oleh (57226532359); Vysotska, Victoria (24484045400); Pukach, Petro (24344600300); Lytvyn, Vasyl (56446930100); Uhryn, Dmytro (57163746300); Ushenko, Yuriy (6701840218); Hu, Zhengbing (57192921573)","57226532359; 24484045400; 24344600300; 56446930100; 57163746300; 6701840218; 57192921573","Intelligent Analysis of Ukrainian-language Tweets for Public Opinion Research based on NLP Methods and Machine Learning Technology","2023","10.5815/ijmecs.2023.03.06","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163112946&doi=10.5815%2fijmecs.2023.03.06&partnerID=40&md5=ff83753427efd7de7cdf588060df98f8","Lviv Polytechnic National University, Lviv, 79013, Ukraine; Yuriy Fedkovych Chernivtsi National University, Chernivtsi, 58012, Ukraine; School of Computer Science, Hubei University of Technology, Wuhan, China","Prokipchuk O., Lviv Polytechnic National University, Lviv, 79013, Ukraine; Vysotska V., Lviv Polytechnic National University, Lviv, 79013, Ukraine; Pukach P., Lviv Polytechnic National University, Lviv, 79013, Ukraine; Lytvyn V., Lviv Polytechnic National University, Lviv, 79013, Ukraine; Uhryn D., Yuriy Fedkovych Chernivtsi National University, Chernivtsi, 58012, Ukraine; Ushenko Y., Yuriy Fedkovych Chernivtsi National University, Chernivtsi, 58012, Ukraine; Hu Z., School of Computer Science, Hubei University of Technology, Wuhan, China","20750161","","","All Open Access; Bronze Open Access"
