"Authors","Author full names","Author(s) ID","Title","Year","DOI","Link","Affiliations","Authors with affiliations","ISSN","ISBN","CODEN","Open Access"
"Dychkovskyi R.; Shavarskyi I.; Saik P.; Lozynskyi V.; Falshtynskyi V.; Cabana E.","Dychkovskyi, Roman (55891727500); Shavarskyi, Iaroslav (57212220701); Saik, Pavlo (55522393400); Lozynskyi, Vasyl (55998725200); Falshtynskyi, Volodymyr (55217727300); Cabana, Edgar (57191610104)","55891727500; 57212220701; 55522393400; 55998725200; 55217727300; 57191610104","Research into stress-strain state of the rock mass condition in the process of the operation of double-unit longwalls","2020","10.33271/mining14.02.085","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085325158&doi=10.33271%2fmining14.02.085&partnerID=40&md5=7d076afe3bca6b8f5911defa87db113f","Dnipro University of Technology, Dnipro, 49005, Ukraine; JARAD Recycling Technology Sp. z o.o, Smolnica, 40-166, Poland; Universidad Nacional de San Agustin de Arequipa, Arequipa, 4100, Peru","Dychkovskyi R., Dnipro University of Technology, Dnipro, 49005, Ukraine; Shavarskyi I., JARAD Recycling Technology Sp. z o.o, Smolnica, 40-166, Poland; Saik P., Dnipro University of Technology, Dnipro, 49005, Ukraine; Lozynskyi V., Dnipro University of Technology, Dnipro, 49005, Ukraine; Falshtynskyi V., Dnipro University of Technology, Dnipro, 49005, Ukraine; Cabana E., Universidad Nacional de San Agustin de Arequipa, Arequipa, 4100, Peru","24153435","","",""
"Bisikalo O.; Vysotska V.","Bisikalo, Oleg (57105837600); Vysotska, Victoria (24484045400)","57105837600; 24484045400","Linguistic analysis method of Ukrainian commercial textual content for data mining","2020","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085492839&partnerID=40&md5=42bc6988b8c649f77c6e72d3ab64c37c","Vinnytsia National Technical University, Vinnytsia, Ukraine; Lviv Polytechnic National University, Lviv, Ukraine","Bisikalo O., Vinnytsia National Technical University, Vinnytsia, Ukraine; Vysotska V., Lviv Polytechnic National University, Lviv, Ukraine","16130073","","",""
"Syrota S.; Kopychko S.; Liskin V.","Syrota, Sergiy (57190495560); Kopychko, Sergii (57202223433); Liskin, Viacheslav (57190493523)","57190495560; 57202223433; 57190493523","Ontology-Based Approach for E-learning Course Creation Using Chunks","2020","10.1007/978-3-030-16621-2_60","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064574400&doi=10.1007%2f978-3-030-16621-2_60&partnerID=40&md5=aa0ac2d3b40c0480cb340bda9a75402f","Department of Applied Mathematics, National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”, 37 Peremohy Avenue, Kiev, Ukraine","Syrota S., Department of Applied Mathematics, National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”, 37 Peremohy Avenue, Kiev, Ukraine; Kopychko S., Department of Applied Mathematics, National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”, 37 Peremohy Avenue, Kiev, Ukraine; Liskin V., Department of Applied Mathematics, National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”, 37 Peremohy Avenue, Kiev, Ukraine","21945357","978-303016620-5","",""
"Liezina A.V.; Andriushchenko K.A.; Rozhko O.D.; Datsii O.I.; Mishchenko L.О.; Cherniaieva O.O.","Liezina, A.V. (57211255625); Andriushchenko, K.A. (57205494213); Rozhko, O.D. (57212762554); Datsii, O.I. (57211199906); Mishchenko, L.О. (57218923224); Cherniaieva, O.O. (57218920044)","57211255625; 57205494213; 57212762554; 57211199906; 57218923224; 57218920044","Resource planning for risk diversification in the formation of a digital twin enterprise","2020","10.5267/j.ac.2020.8.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090799751&doi=10.5267%2fj.ac.2020.8.016&partnerID=40&md5=5f879a57ef4b77a544ba1a08f6c3eaa3","Department of Management, Faculty of Economics and Management, SHEE “Kyiv National Economic University named after Vadym Hetman”, Ukraine; Department of Economics and Entrepreneurship, Faculty of Economics and Management, SHEE «Kyiv National Economic University named after Vadym Hetman», Ukraine; Taras Shevchenko National University of Kyiv, Vice-rector for scientific and pedagogical work, Ukraine; Head of the Department of Finance, Educational and Scientific Institute of Management, Economics and Finance, Banking and Insurance of the Interregional Academy of Personnel Management, Ukraine; Department of State, Local and Corporate Finance, Faculty of Finance, University of Customs and Finance, Ukraine; Department of Economics and Business Management, Educational and Scientific Institute of Management, Economics and Finance, Interregional Academy of Personnel Management, Ukraine","Liezina A.V., Department of Management, Faculty of Economics and Management, SHEE “Kyiv National Economic University named after Vadym Hetman”, Ukraine; Andriushchenko K.A., Department of Economics and Entrepreneurship, Faculty of Economics and Management, SHEE «Kyiv National Economic University named after Vadym Hetman», Ukraine; Rozhko O.D., Taras Shevchenko National University of Kyiv, Vice-rector for scientific and pedagogical work, Ukraine; Datsii O.I., Head of the Department of Finance, Educational and Scientific Institute of Management, Economics and Finance, Banking and Insurance of the Interregional Academy of Personnel Management, Ukraine; Mishchenko L.О., Department of State, Local and Corporate Finance, Faculty of Finance, University of Customs and Finance, Ukraine; Cherniaieva O.O., Department of Economics and Business Management, Educational and Scientific Institute of Management, Economics and Finance, Interregional Academy of Personnel Management, Ukraine","23697393","","","All Open Access; Gold Open Access"
"Sinchuk O.; Kupin A.; Sinchuk I.; Rohoza M.; Plіeshkov P.","Sinchuk, Oleh (6602755095); Kupin, Andrii (24722874000); Sinchuk, Ihor (55327932300); Rohoza, Mykhailo (6507622924); Plіeshkov, Petro (57209735730)","6602755095; 24722874000; 55327932300; 6507622924; 57209735730","Certain aspects concerning the development of a functioning scheme of the auto-mated system to control energy flows of underground iron-ore enterprises","2020","10.33271/mining14.03.101","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090627334&doi=10.33271%2fmining14.03.101&partnerID=40&md5=33cfe9ccfff392a69e803759842ca03b","Kryvyi Rih National University, Kryvyi Rih, 50027, Ukraine; Dnipro University of Technology, Dnipro, 49005, Ukraine; Central Ukrainian National Technical University, Kropyvnytskyi, 25006, Ukraine","Sinchuk O., Kryvyi Rih National University, Kryvyi Rih, 50027, Ukraine; Kupin A., Kryvyi Rih National University, Kryvyi Rih, 50027, Ukraine; Sinchuk I., Kryvyi Rih National University, Kryvyi Rih, 50027, Ukraine; Rohoza M., Dnipro University of Technology, Dnipro, 49005, Ukraine; Plіeshkov P., Central Ukrainian National Technical University, Kropyvnytskyi, 25006, Ukraine","24153435","","","All Open Access; Hybrid Gold Open Access"
"Koltun P.; Klymenko V.","Koltun, Paul (16031104400); Klymenko, Vasyl (57204395555)","16031104400; 57204395555","Cradle-to-gate life cycle assessment of the production of separated mix of rare earth oxides based on Australian production route","2020","10.33271/mining14.02.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084157282&doi=10.33271%2fmining14.02.001&partnerID=40&md5=8ad231b4bcfa243f24f3c8282dab6ea8","Victoria University, Melbourne, 3001, VIC, Australia; Central Ukrainian National Technical University, Kropyvnytskyi, 25006, Ukraine","Koltun P., Victoria University, Melbourne, 3001, VIC, Australia; Klymenko V., Central Ukrainian National Technical University, Kropyvnytskyi, 25006, Ukraine","24153435","","","All Open Access; Hybrid Gold Open Access"
"Zykun N.; Khaminich S.; Oklander T.; Laburtseva O.; Podashevska T.; Vilchynskyi O.","Zykun, Natalia (57204534157); Khaminich, Svetlana (36080615300); Oklander, Tatyana (57196223197); Laburtseva, Olena (36080681300); Podashevska, Tetiana (57216207267); Vilchynskyi, Olexandr (57216202180)","57204534157; 36080615300; 57196223197; 36080681300; 57216207267; 57216202180","Modelling neural network segmentation of the media market","2020","10.34218/IJM.11.3.2020.059","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082840115&doi=10.34218%2fIJM.11.3.2020.059&partnerID=40&md5=1d693d2dc04b06214f2f6f6cb847bbc5","Department of Journalism, Ukrainian Literature and Culture, University of State Fiscal Service of Ukraine, Irpin city in Kiev Region, Ukraine; Department of Marketing and International Management, Oles Honchar Dnipro National University, Dnipro, Ukraine; Department of Economics and Entrepreneurship, Odessa State Academy of Civil Engineering and Architecture, Odesa, Ukraine; Department of Marketing, Kyiv National University of Trade and Economics, Kyiv, Ukraine; Department of Public Relations and Journalism, Kyiv National University of Culture and Arts, Kyiv, Ukraine; Department of Journalism, Volodymyr Hnatiuk Ternopil National Pedagogical University, Ternopil, Ukraine","Zykun N., Department of Journalism, Ukrainian Literature and Culture, University of State Fiscal Service of Ukraine, Irpin city in Kiev Region, Ukraine; Khaminich S., Department of Marketing and International Management, Oles Honchar Dnipro National University, Dnipro, Ukraine; Oklander T., Department of Economics and Entrepreneurship, Odessa State Academy of Civil Engineering and Architecture, Odesa, Ukraine; Laburtseva O., Department of Marketing, Kyiv National University of Trade and Economics, Kyiv, Ukraine; Podashevska T., Department of Public Relations and Journalism, Kyiv National University of Culture and Arts, Kyiv, Ukraine; Vilchynskyi O., Department of Journalism, Volodymyr Hnatiuk Ternopil National Pedagogical University, Ternopil, Ukraine","09766502","","",""
"Chumachenko D.; Chumachenko T.; Meniailov I.; Pyrohov P.; Kuzin I.; Rodyna R.","Chumachenko, Dmytro (58194260300); Chumachenko, Tetyana (57209537448); Meniailov, Ievgen (57202229519); Pyrohov, Pavlo (57211621104); Kuzin, Ihor (57205704859); Rodyna, Roman (57205484208)","58194260300; 57209537448; 57202229519; 57211621104; 57205704859; 57205484208","On-line data processing, simulation and forecasting of the coronavirus disease (COVID-19) propagation in Ukraine based on machine learning approach","2020","10.1007/978-3-030-61656-4_25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097214042&doi=10.1007%2f978-3-030-61656-4_25&partnerID=40&md5=e01bc4a4d60a671a9075062b7c7e5dab","National Aerospace University “Kharkiv Aviation Institute”, Kharkiv, Ukraine; Kharkiv National Medical University, Kharkiv, Ukraine; State Institution “Public Health Center of the Ministry of Health of Ukraine”, Kyiv, Ukraine","Chumachenko D., National Aerospace University “Kharkiv Aviation Institute”, Kharkiv, Ukraine; Chumachenko T., Kharkiv National Medical University, Kharkiv, Ukraine; Meniailov I., National Aerospace University “Kharkiv Aviation Institute”, Kharkiv, Ukraine; Pyrohov P., National Aerospace University “Kharkiv Aviation Institute”, Kharkiv, Ukraine; Kuzin I., State Institution “Public Health Center of the Ministry of Health of Ukraine”, Kyiv, Ukraine; Rodyna R., State Institution “Public Health Center of the Ministry of Health of Ukraine”, Kyiv, Ukraine","18650929","978-303061655-7","",""
"Mychak S.V.; Farfuliak L.V.; Marchenko A.V.; Belskyi V.M.","Mychak, S.V. (57203287808); Farfuliak, L.V. (56568427600); Marchenko, A.V. (56085907600); Belskyi, V.M. (57205545472)","57203287808; 56568427600; 56085907600; 57205545472","Inner structure and kinematic of the Mankivska fault zone","2020","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094207512&partnerID=40&md5=53b156d297a682f080f1087c8c350c84","Institute of Geophysics, National Academy of Sciences of Ukraine, Kiev, Ukraine; M. P. Semenenko Institute of Geochemistry, Mineralogy and Ore Formation, National Academy of sciences of Ukraine, Ukraine","Mychak S.V., Institute of Geophysics, National Academy of Sciences of Ukraine, Kiev, Ukraine; Farfuliak L.V., Institute of Geophysics, National Academy of Sciences of Ukraine, Kiev, Ukraine; Marchenko A.V., Institute of Geophysics, National Academy of Sciences of Ukraine, Kiev, Ukraine; Belskyi V.M., M. P. Semenenko Institute of Geochemistry, Mineralogy and Ore Formation, National Academy of sciences of Ukraine, Ukraine","","","",""
"Uss M.; Vozel B.; Lukin V.; Chehdi K.","Uss, Mykhail (18042670600); Vozel, Benoit (6507361722); Lukin, Vladimir (7102438809); Chehdi, Kacem (6602079185)","18042670600; 6507361722; 7102438809; 6602079185","Comparison of learning-based and maximum-likelihood estimators of image noise variance for real-life and synthetic anisotropic textures","2020","10.1117/12.2573934","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093920444&doi=10.1117%2f12.2573934&partnerID=40&md5=09f7aceed4556927c3fea8b6c84c790f","National Aerospace University, Kharkov, 61070, Ukraine; University of Rennes 1, IETR UMR CNRS 6164, Lannion Cedex, 22305, France","Uss M., National Aerospace University, Kharkov, 61070, Ukraine; Vozel B., University of Rennes 1, IETR UMR CNRS 6164, Lannion Cedex, 22305, France; Lukin V., National Aerospace University, Kharkov, 61070, Ukraine; Chehdi K., University of Rennes 1, IETR UMR CNRS 6164, Lannion Cedex, 22305, France","0277786X","978-151063879-2","PSISD",""
"Kuzmenko O.; Šuleř P.; Lyeonov S.; Judrupa I.; Boiko A.","Kuzmenko, Olha (57214957739); Šuleř, Petr (57210284701); Lyeonov, Serhiy (57889766600); Judrupa, Ilze (57194033480); Boiko, Anton (41261194400)","57214957739; 57210284701; 57889766600; 57194033480; 41261194400","Data mining and bifurcation analysis of the risk of money laundering with the involvement of financial institutions","2020","10.14254/2071-8330.2020/13-3/22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092104051&doi=10.14254%2f2071-8330.2020%2f13-3%2f22&partnerID=40&md5=251ee7d67a960d26c2fbe2acace99295","Department of Economic Cybernetics, Sumy State University, Ukraine; School of Expertness and Valuation Institute of Technology and Business, Ceske Budejovice, Czech Republic; Department of Territorial Development Management and Urban Economics, Riga Technical University, Latvia","Kuzmenko O., Department of Economic Cybernetics, Sumy State University, Ukraine; Šuleř P., School of Expertness and Valuation Institute of Technology and Business, Ceske Budejovice, Czech Republic; Lyeonov S., Department of Economic Cybernetics, Sumy State University, Ukraine; Judrupa I., Department of Territorial Development Management and Urban Economics, Riga Technical University, Latvia; Boiko A., Department of Economic Cybernetics, Sumy State University, Ukraine","20718330","","","All Open Access; Gold Open Access; Green Open Access"
"Chornous G.O.; Pysanets K.К.; Yakovenko N.O.","Chornous, Galyna O. (57194528334); Pysanets, Kostiantyn К. (57219926552); Yakovenko, Nataliia O. (57219926852)","57194528334; 57219926552; 57219926852","A hybrid approach for feature selection in data mining modeling of credit scoring","2020","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096134472&partnerID=40&md5=a46b1cbd9079499dc58072017ae40438","Taras Shevchenko National University of Kyiv, 90a, Vasylkivska str., Kyiv, 03022, Ukraine","Chornous G.O., Taras Shevchenko National University of Kyiv, 90a, Vasylkivska str., Kyiv, 03022, Ukraine; Pysanets K.К., Taras Shevchenko National University of Kyiv, 90a, Vasylkivska str., Kyiv, 03022, Ukraine; Yakovenko N.O., Taras Shevchenko National University of Kyiv, 90a, Vasylkivska str., Kyiv, 03022, Ukraine","16130073","","",""
"Kuzmenko E.D.; Chepurnyi I.V.; Chepurna T.B.; Bagriy S.M.","Kuzmenko, E.D. (56085357800); Chepurnyi, I.V. (56369374300); Chepurna, T.B. (56370045900); Bagriy, S.M. (56085800400)","56085357800; 56369374300; 56370045900; 56085800400","Subsidence and failures within the territory of Precarpathian salt fields and the possibility of their prediction","2020","10.33271/nvngu/2020-2/005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084798193&doi=10.33271%2fnvngu%2f2020-2%2f005&partnerID=40&md5=cd5e362be3d55c76a4b029cc01b90eb8","Ivano-Frankivsk National Technical University of Oil and Gas, Ivano-Frankivsk, Ukraine","Kuzmenko E.D., Ivano-Frankivsk National Technical University of Oil and Gas, Ivano-Frankivsk, Ukraine; Chepurnyi I.V., Ivano-Frankivsk National Technical University of Oil and Gas, Ivano-Frankivsk, Ukraine; Chepurna T.B., Ivano-Frankivsk National Technical University of Oil and Gas, Ivano-Frankivsk, Ukraine; Bagriy S.M., Ivano-Frankivsk National Technical University of Oil and Gas, Ivano-Frankivsk, Ukraine","20712227","","","All Open Access; Bronze Open Access"
